res_id,page,name,review page,review,rating,id,comment,helpful,arriving time,review time
4,1, Alma By Juan Amador,1.0,the lunch menu fantastic value quality taste we 4 course menu disappoint crispy tofu lobster pasta highlight you could add 12 singapore dollars pork jowl reading reviews may give try next visit that said can t believe took long come here hopefully back soon though near end lunch period still many diners the service professional welcoming,5,khiewhyp,52,16,Oct-19,2 weeks ago 
4,1, Alma By Juan Amador,1.0,although food supposed modern european liked use japanese ingredients pear june plum we also liked food like langoustine was fresh served sashimi style the a5 ohmi beef also excellent without using chilli chef managed add spice dishes use ingredients like fresh radish as expected dishes beautifully presented found important delicious blends textures taste including snacks served main course the potato bread also delicious the negative point hungry might need potato bread however issue restaurant happily served bread asked husband took 6 pieces bread enjoyed helped fill up i full eating snacks main dishes desserts loved canele dessert served part petite ha made smoked gula melaka,5,pauyuen,123,45,Feb-20,3 weeks ago 
4,1, Alma By Juan Amador,1.0,went alma 5 12 19 lunch celebrate wedding anniversary both wife enjoyed much 5 course set lunch nice ambience restaurant also thanks ms chai farng attentive good service will come back again,5,WLSY,12,16,Dec-19,3 weeks ago 
4,1, Alma By Juan Amador,2.0,we dine regularly special occasions never disappointed food service it always nice experience different menus every time change it the nine course meal fabulous memorable the staffs also pleasant friendly attentive great dining experience overall michelin star well deserved,5,Majorchu,39,25,Jan-20,23-Jan-20
4,1, Alma By Juan Amador,2.0,an absolutely magical meal the food divine wine pairing outstanding i honestly believe best dining experience ever had anywhere we live singapore definitely return,5,Techietubby,5,1,Dec-19,23-Jan-20
4,1, Alma By Juan Amador,2.0,a warm welcoming followed professional service lots attention details make happy their service first class always smile patient no words say awesome been times standard never fail meals served hot excellent taste a hidden gem city corner goodwood park hotel restaurant never miss giving try,5,AlexChua3861,1,1,Jan-20,13-Jan-20
4,1, Alma By Juan Amador,2.0,my experience alma juan amador great around the staff polite attentive friendly restaurant beautiful food amazing i particularly loved amaou strawberry dessert the flavors greatly paired together little bit sweet little spice too great way conclude delicious meal,5,O5463BCgabrielm,1,1,Dec-19,27-Dec-19
4,1, Alma By Juan Amador,2.0,i visited grandmother dinner service world experience not food impeccable staff even better the service 11 10 can t thank team enough making grandmothers birthday special,5,Tourist658757,1,1,Dec-19,24-Dec-19
4,1, Alma By Juan Amador,3.0,alma juan amador far greatest restaurant i ever to the hosts extremely polite committed jobs the food amazing well i best pasta life wine serve crisp refreshing overall everything perfect gets this must visiting singapore,5,michaelkim5200,1,1,Dec-19,24-Dec-19
4,1, Alma By Juan Amador,3.0,this best fine dining experience life the lunch course meal superb especially lobster pasta it perfect balance great portion the wine pairing also intentional good the staff extremely kind also knowledgeable regarding dishes wine selection the restaurant impressive room drinks recognized hennessy 8 this unforgettable experience i definitely going back future,5,ntinnie,1,1,Dec-19,23-Dec-19
4,1, Alma By Juan Amador,3.0,came family dear friend thank celebration holiday season enjoyed creative 6 course tasting menu multilayered palate beautifully presented shame food happy ambience spoiled couple bad service experiences 1 a needlessly stingy waitress serving wine pairings we know 100ml looks like sad mention this 2 the end night also spoiled asked box take away petit fours a point blank no we d paid sgd1400 bill given breadth choice singapore offers i think back,3,LAITRIPPER,16,6,Dec-19,22-Dec-19
4,1, Alma By Juan Amador,3.0,i lunch today food amazing the crispy tofu foie gras sauce must try homemade tofu crispy outside soft inside goes really well sauce the pork jowl tender melts mouth be sure order apple tart dessert best apple tart i ve ever had service top notch food delicious definitely back again,5,jeremiahhadi,1,2,Dec-19,21-Dec-19
4,1, Alma By Juan Amador,3.0,alma juan amador amazing lunch experience every course well balanced unique i amazed every time plate served what especially caught attention appetizer the mixture green apple flavor raw fish caught surprise delicious also staff nice explaining certain dishes us they deliver explanations serve food professional yet friendly manner overall alma juan amador lunch experience i never forget,5,dkim572,1,2,Dec-19,21-Dec-19
4,1, Alma By Juan Amador,3.0,i ve wonderful opportunity come restaurant friend i amazed three course meal restaurant hospitality the food amazing i boston lobster angel hair pasta delicious i definitely come back i come back singapore 5 5,5,jyi23,1,2,Dec-19,12-Dec-19
4,1, Alma By Juan Amador,3.0,celebrated husband s birthday 5 course set lunch the kanpachi appetizer refreshing warm potato bread excellent butter crispy tofu well done the main courses barramundi for me short rib husband also good overall pleasant experience the portions right,5,tanserene20,2,2,Dec-19,11-Dec-19
4,1, Alma By Juan Amador,4.0,first visit there while michelin star restaurant price within expectations service impeccable food exceptional the degustation menu exquisite tantalised taste buds every appetizer course saravana manager sommelier friendly great conversationalist certainly within element alma the anniversary meal ended special white russian dessert nice gesture i much appreciate restaurant overall awesome experience hope visit again sooner later,5,larrykeh,9,2,Nov-19,26-Nov-19
4,1, Alma By Juan Amador,4.0,we 3 course set lunch the meal started pipping hot potato bread served wooden box accompanied truffle butter the staff take effort explain food course we kanpachi appetizer refreshing for main i chose boston lobster pasta husband iberian pork we chose amaou strawberry apple tart ice cream dessert both equally good overall food good staff excellent,4,Soh L,18,17,Nov-19,18-Nov-19
4,1, Alma By Juan Amador,4.0,we excellent time restaurant the food delicious the food textures tastes interesting varied chai provided great service asset restaurant we six course meal stuffed it lovely evening we hope come back another visit soon,5,Shilpa G,66,16,Nov-19,15-Nov-19
4,1, Alma By Juan Amador,4.0,have great warm welcome upon arrive restaurant to start 4 alma s snack come amazing presentation with combination japanese european style fresh ingredients every dishes taste delicious i would like say thank syed explain every dish us great service throughout dinner to end alma s petit four also great price reasonable for worth return trip sure,5,ChrisY1381,2,1,Nov-19,13-Nov-19
4,1, Alma By Juan Amador,4.0,went 3 course meal today topped 14 duck great it tender juicy soft tasted like beef portion decent well one best ducks ive eaten far would great varieties dessert,5,shirleyl285,3,2,Nov-19,12-Nov-19
4,1, Alma By Juan Amador,4.0,i came alma high expectations strongly recommended friend dinner months ago swore best food ever singapore i 6 courses menu from amuse bouche last course excluding desert sugar rush the combination flavours mediocre average nothing thats goes wow in words dull and sweet way sweet this restaurant worthy 1 michelin star except final bill the wine pairing good generous the service excellent precise good sense humour the setting charmless dull like food served overall bad experience totally unacceptable michelin star restaurant,2,Count-Mascetti,24,11,Nov-19,9-Nov-19
4,1, Alma By Juan Amador,4.0,chef amador hand pulse culinary creations some wild combinations tantalise palate rarely calibre restaurant singapore every dish better next it relief offered degustation menu rather pedestrian à last carte it s breath fresh air allows chef s creative passions flow a night restaurant missed that received one star surprise but don t let dissuade visit no one lets tire company decide culinary art not nor pretentious tai tai spending husband s money food like art subjective even bread provided creation,5,Georges888,75,27,Nov-19,8-Nov-19
4,1, Alma By Juan Amador,5.0,every dish actually art piece the server chai attentive nothing complained absolutely i come back again,5,Pourover1578,12,1,Nov-19,6-Nov-19
4,1, Alma By Juan Amador,5.0,i actually eaten restaurant stellar service rendered i excited i eventually go my friends made reservation first year wedding anniversary wanted arrange surprise fannie restaurant patiently walked wine list checked different availability she also allowed us come earlier make payment bottle wine drop personalised card she helped us pull surprise made celebration much special my friends also loved food thanks team,5,mhdesilva,6,3,Nov-19,5-Nov-19
